1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,run,cl
2.740890492809327394e-06,4.965544570340595165e-06,5.430187867633594692e-03,7.365016439377425339e-02,3.384895881252115811e-05,8.527404449370616115e-06,3.672038518035231330e-03,3.089454006910846359e-02,2.434093830399055528e-04,1.487747336977784593e-02,1.540584319009868455e-05,5.220229236815935626e-03,1.180304760421784817e-02,9.733941805955469151e-02,7.501612748030421496e-02,5.978978743067300816e-02,4.789648453847787993e-05,2.722772297168511713e-02,2.598053060777233414e-02,1.582602667977982616e-02,3.769938689436242579e-02,8.866825244967692845e-06,3.019413730771607421e-02,1.652891862645050093e-04,1.071151814771391852e-03,5.480493359785600643e-06,1.020116451169376243e-02,1.292233448420671872e-02,1.726714644436449370e-02,8.263208834442264603e-03,3.454898457287171998e-05,3.719301132743912486e-04,5.212825418696612201e-02,1.092630735029045605e-02,2.862438507679000103e-03,3.116253336498923596e-02,1.252156581287154190e-03,4.513332983287902597e-03,6.839491506958743361e-02,3.186368536474797064e-02,7.232174303685404701e-07,3.098113031692654816e-05,4.331362755873636311e-02,5.869667632258270089e-07,4.809431034906155790e-05,5.732041141214931461e-03,1.073589190246457617e-02,3.190024226433821004e-06,2.377272210937390537e-02,2.336796675782651378e-02,1.123583567147762394e-03,2.903215292815787898e-03,6.742034317638141531e-03,4.130803808107814251e-02,1.543661231639146657e-03,4.297122474224289446e-02,9.426467104532408885e-05,4.365781631244406520e-05,5.358428059163423659e-04,1.633362781304364963e-02,2.192232576166932803e-11,3.160772617296523854e-04,9.013823795851541734e-14,1.068658915734108789e-02,2.000000000000000000e+00,3.000000000000000000e+00
1.134562153704745123e-04,1.108803379258331773e-03,9.793508265371097740e-03,5.635381215099927871e-02,2.277967456901810931e-07,1.269219760943470811e-03,9.383572587559462636e-04,5.021915493325189439e-02,2.090133774539446930e-06,1.078264143408901726e-02,1.255762423237427637e-03,7.191321991100975246e-03,5.049654994351835020e-03,3.926166904641514160e-02,3.276012795857717597e-02,6.565997860713301826e-02,8.046165713354275911e-03,9.989295258676582356e-03,2.308448403475178365e-02,5.316307657402841631e-07,7.633901479370623340e-05,3.904036369417710507e-07,8.324479141433060655e-03,1.361605778841480825e-02,1.653602715513061497e-02,5.057121227733899806e-03,2.418702509697398987e-07,4.904337179208455300e-02,1.788967332447424438e-02,4.162605873304037370e-03,8.805247150507011192e-06,1.752334946058822784e-03,6.007965143240120987e-02,2.812444823077622866e-03,1.116357451188486165e-02,3.048614292195736195e-02,4.821187417873040205e-03,6.071727673192961472e-02,1.838328231270600077e-02,4.545288237803249420e-02,9.677856689504665474e-03,2.329924121964185510e-02,2.264744585247366326e-02,6.170122037791645571e-04,6.750147644192030507e-10,3.184232250736662175e-05,3.953836720465895432e-02,2.109039827307447548e-08,1.960707412089609191e-04,5.240704000510975485e-03,1.275997084771677594e-02,2.199764968132062598e-02,2.926451113111300240e-02,1.924255649153216313e-02,6.469950997195465458e-06,3.715917069459388766e-02,2.391811798217346639e-04,5.067810503329059357e-02,2.387129262009561078e-09,3.320159334374909771e-07,4.671258612376277472e-03,1.701538257550371786e-08,1.877101053083973792e-02,3.069704912700206567e-02,2.000000000000000000e+00,4.000000000000000000e+00
8.142266588713193995e-08,4.815704744342304397e-05,1.627782665439452339e-02,1.012683196776595906e-01,3.192285769537617620e-08,4.562457421609791262e-07,4.148190613250308557e-03,4.151587280017029341e-02,5.115318948594318538e-04,3.777107313728580908e-03,3.058916806482242273e-04,2.969084618604786452e-02,3.422947255099410314e-03,1.525249446571713125e-07,1.696655933379339065e-01,2.194342275699443998e-02,4.331941122987939888e-03,7.015440904855677062e-02,6.362435181375957274e-03,1.765583984354419413e-03,1.143666961771825329e-02,1.090753000733308795e-06,2.858160415481035641e-03,2.529491297843985400e-04,5.594818329332472417e-04,1.873472973060153965e-02,2.540388352189258334e-02,1.278884180561607430e-02,1.792800264599917967e-02,3.063590215993799168e-04,1.314127375952934865e-06,1.754335880661701490e-09,3.660639933076964558e-02,1.194397761602342470e-02,2.121331114619830205e-02,1.410614600525756865e-02,9.105407277767119079e-05,8.284858061626905468e-02,1.398214689527739430e-03,1.954983092738745570e-02,4.280260489786435942e-04,6.387425156442387564e-02,5.335101114181485527e-03,3.328343687938006861e-10,6.357618256841267431e-05,1.643997554855265372e-02,1.273411695115506982e-02,9.536994858591907301e-09,3.413999361219802187e-02,1.326264730457555122e-02,3.353393794950571913e-10,5.758189265656747657e-02,8.168012359797093263e-04,2.748101847440499432e-08,8.492470583623875613e-09,2.555674437470687246e-02,2.104284692601284940e-08,5.089450976668950279e-03,9.474562336536230915e-04,3.609085482438585766e-04,3.871641121967982584e-13,2.893683474518696013e-04,6.112499899255154252e-03,3.747324746682480830e-03,2.000000000000000000e+00,5.000000000000000000e+00
4.005207785368692514e-02,3.610407850921660416e-02,7.142736709829228626e-06,2.916087227009750427e-02,1.249079069568594483e-09,1.519903790992188468e-02,1.142338513621365564e-05,1.136595498638576403e-02,2.476026741282625482e-02,7.195330138377489804e-02,5.305841888724854285e-04,7.952756817240203523e-04,2.055427357649166828e-02,3.110721890093667841e-02,1.621110416841165316e-02,2.024448777767723084e-01,3.314861222620221622e-06,1.761869059387887251e-02,5.128035408455937881e-03,1.217253672507439127e-09,2.992003374584472492e-02,1.755395147399908398e-12,3.104897467011599743e-02,6.098631108733647283e-08,3.099665494800281362e-02,1.002004119519532701e-17,8.035735709964323889e-03,2.863865656782689159e-02,1.570972360699926865e-02,1.458331610755663789e-02,1.630551799600304750e-09,7.800814449670915619e-03,2.584571466944131715e-02,5.908857899056633759e-13,1.994831137735299242e-02,3.307747589800180688e-02,2.104662873079540114e-02,5.417208090135482851e-02,2.429700147313601857e-02,2.685855002662374327e-02,6.005236368844887526e-03,3.125535648344016960e-03,3.571100025789762916e-03,1.302031457419495358e-02,2.396877735839451465e-09,9.619977270388723606e-03,3.629158688663874955e-15,1.355141272303689927e-14,9.455657451974502220e-03,1.339028937581837509e-13,1.340135608539435617e-07,1.563100025745444224e-02,2.059381648918604500e-03,9.224364957407683169e-03,2.330104487831559538e-15,1.208066272136938191e-04,8.956784066574209878e-09,1.434872368706007623e-06,9.510312447463860501e-13,1.605769570309179968e-15,8.781304062052443238e-03,1.878936665902370769e-16,6.364606110494812168e-03,1.803186518347209971e-02,2.000000000000000000e+00,6.000000000000000000e+00
4.682260337471172255e-03,7.668117088223148740e-03,5.027429583754674733e-03,2.235566872864275939e-02,4.767428015890722020e-06,1.160757460219155187e-06,4.099189832364152214e-02,2.838360684526939834e-02,3.847761452683033775e-08,1.418369929979065164e-02,3.260424363674030066e-05,3.467679475817363188e-02,7.846366395448749198e-02,2.819409072006381217e-02,5.349718249206605880e-02,1.128879307461794629e-01,5.977465130876169009e-04,6.693815211693485145e-02,4.011104545181497921e-02,1.486103089328280440e-02,1.584437173858460779e-08,2.867679435675991526e-03,2.060190986511901273e-02,5.561715728805209820e-03,8.882163895889857953e-04,9.523792328559389439e-03,2.834914064362598074e-02,2.743480483488343682e-02,4.070999395787683328e-02,6.502267675290412507e-05,9.975054466681024191e-05,2.852654163899619128e-13,3.258184157020507093e-02,8.252556817082189536e-03,1.638314069655310082e-02,3.596472492862960724e-02,1.946489484107419229e-09,9.889678559802791633e-03,2.394753432780888369e-02,3.396480575459540074e-02,1.710746398971934202e-07,2.925059339901564070e-04,7.227253699766785627e-08,2.070368566348758203e-03,7.857419253374456000e-03,1.098598562073685410e-07,2.374769559100110491e-02,3.882901828810924423e-04,6.099363637678560136e-03,8.614219065678000581e-03,1.882004625166540119e-03,1.199154109923049327e-02,2.514252956782987096e-10,5.066778405658845911e-20,4.186924054875956931e-03,2.589008232474520818e-02,1.303826417845119733e-02,6.594422867038266878e-05,1.142158408480127080e-04,4.248464767381994293e-03,1.497585011426684747e-03,1.141988243317222478e-02,1.479326110616374992e-02,1.115639902946758549e-02,2.000000000000000000e+00,7.000000000000000000e+00
1.447075914997686160e-08,2.697428560151397467e-03,2.950571048428949952e-06,5.687190981870157381e-19,3.166089220737362377e-08,4.614243929848144588e-07,7.714016828005851789e-05,3.241631999361981736e-02,6.654672450807079960e-11,6.873935795451242836e-02,9.965290772095292860e-14,2.772963906902434477e-03,2.662979002542541218e-02,4.185146620095934328e-02,2.721188389208194928e-31,4.903820213589402816e-02,1.931892851963379740e-07,4.481292035073583535e-02,6.000550585131273623e-02,6.535037397208621623e-14,7.299298066236554056e-12,2.741259522663369412e-03,2.870220818465795548e-02,1.069460094115645167e-02,2.668029076139563117e-03,5.158227591025309243e-04,4.303685063901067226e-02,1.060665490320679806e-03,2.251834780563629831e-02,2.056388107784894517e-02,4.158587471902528384e-07,3.000190669337524010e-03,2.068988870751010262e-02,1.651289346988562418e-02,4.300963826774856572e-04,3.455360572550975062e-02,5.996590745518643774e-03,2.138084549141317306e-02,1.631314302048626069e-02,2.655486494678260465e-02,1.695869662288595624e-04,6.323978604267289207e-10,3.817468999291424164e-02,1.414017935255794303e-04,1.053230777410034263e-01,7.930384463961450625e-26,3.933250023310804616e-02,6.523018290935478727e-05,1.160560427795235931e-02,2.276886802483706594e-04,8.008576805904128043e-03,2.581868618344131810e-02,5.544548282839018152e-14,5.239934626530679679e-02,8.326569826975674016e-06,2.451821984580618979e-02,1.325021938620938623e-02,1.250584354514314521e-22,3.160968967603144746e-04,2.909695894330734493e-07,7.048390199720150871e-03,5.194253706560318651e-02,1.467058225890135320e-02,2.171305878259083844e-32,2.000000000000000000e+00,8.000000000000000000e+00
4.435809521521567877e-03,1.202079960750323390e-02,5.688466770202958364e-03,3.386820765923534426e-02,1.850577987261822267e-04,1.351836602143161698e-04,3.315052963195421615e-02,5.005103400785163026e-02,5.881123898342330465e-03,1.407871373532790238e-02,2.073307480248438167e-02,4.434333515125284814e-02,8.013490383379747936e-03,3.903173783599026697e-02,3.925852979819378918e-02,5.716235549897998036e-02,9.354127817538591516e-05,3.558577816020040696e-02,3.479111503976001218e-02,3.179724672991507666e-03,1.209154977662779684e-02,3.494447898058124745e-03,3.998494260133025890e-02,1.541535950925688092e-04,2.035667325746775072e-02,8.891737395456225960e-04,3.792959070110415304e-02,1.274533252006100625e-02,5.230398450381524428e-02,2.028883526209638091e-02,1.207765400765474376e-03,9.043403599463200422e-04,3.757887472041265137e-02,5.756745761551823517e-04,9.712938541462393105e-03,2.153523085218745758e-03,1.000576230619268890e-02,9.701191238476760542e-03,2.355850972191343012e-02,3.166580795614067079e-02,1.324715387020682400e-05,1.688096934213408279e-03,1.263996730035510038e-02,1.006733084174452411e-02,3.292280724963546953e-03,4.459785708429378492e-03,3.622851388407759970e-02,4.142891940691824674e-04,1.775764603549461265e-02,1.904967828763923232e-02,5.819439772297514170e-03,2.997531378488308210e-02,1.614872650127135642e-02,8.607468506080198645e-03,2.773638963289526849e-03,2.852110289236552826e-02,6.028903546239701428e-03,7.533364677265482270e-03,5.960866485567012076e-05,2.004384098583403219e-04,4.067649574499019650e-04,1.743966354304168909e-03,1.408940088397327844e-02,3.490345346838176835e-03,3.000000000000000000e+00,1.000000000000000000e+00
4.976203979721790030e-03,1.378704236017957042e-03,1.494592699010512463e-02,1.170462740559096403e-02,7.921296464292539104e-09,5.909384038683009705e-05,2.207610041691575320e-02,3.905786296684440884e-02,9.522500371342297766e-09,1.122162068044726610e-02,7.716314644103533255e-04,2.320253047381752587e-02,3.163178434596331662e-02,6.662181524154114909e-02,3.888812975928535751e-13,3.114175624850575030e-02,1.395198555818956980e-07,5.153114817656420307e-03,6.663028528448457222e-02,3.286904848973513515e-10,3.045001957471690432e-02,5.018118656940830959e-03,2.211477768347525075e-02,2.705975079480690479e-02,8.636529223968169309e-04,1.727875676106269479e-02,3.667545977339765227e-10,2.799438784012130838e-03,2.938829072656270330e-02,1.424955909765002367e-02,1.746326293484951873e-06,6.580216520233085620e-03,3.496668297864299890e-02,1.565468307103524970e-02,1.446719294836264734e-02,5.646373260994627663e-02,1.343536120306786270e-02,6.132562125299270694e-02,2.977406136948601120e-15,4.452856154703552921e-02,1.271309465117452346e-02,2.089812948380574892e-04,2.182025255870087208e-02,2.349351521530491579e-02,1.375459583078596007e-06,1.128555346893056794e-06,4.601321569576551779e-02,4.590246020060617861e-08,5.655825741526665333e-03,9.978338753975243142e-03,1.368395441484133827e-02,7.920616900394207224e-03,1.391931794666650263e-02,7.622467098299941062e-03,4.157694027240557005e-03,2.717692005040023978e-02,9.445022862100211323e-07,8.668282644976715509e-03,6.464013915861427720e-03,1.870286137904820676e-03,2.638525824706948811e-02,2.532200691418224555e-12,1.709982730955363767e-02,1.792526346216406774e-02,3.000000000000000000e+00,2.000000000000000000e+00
3.586332831807635809e-06,6.625842706523101568e-07,5.338097002674923458e-02,1.011828840119013556e-01,4.543942443380377176e-08,1.321987931545510348e-06,5.383599841724812226e-04,4.967297728484681985e-02,2.625126597647403116e-03,5.657353834779525747e-02,1.976916363406532760e-07,1.193516409924555086e-02,1.637305730296214831e-02,7.993702155644169527e-02,8.106533792906135683e-02,3.133196617367720732e-02,2.925953100904462451e-02,1.724185062950403177e-02,2.635718319769647308e-02,6.885298752062426857e-03,1.811018460940074372e-04,4.733344829673338438e-08,2.233359362341456530e-02,9.881169108757826072e-03,2.520168727100290606e-04,6.535081303313636236e-03,1.417808116161056210e-02,3.666374190401899130e-02,4.251003602031181577e-02,2.660688077795026960e-02,2.115471967982168813e-07,4.534256134116174154e-14,5.378713424874359550e-02,1.449366249187352922e-05,3.031743989458744500e-06,1.727627792190073244e-02,5.283052480037503090e-07,1.662219314096417865e-03,1.705792481956481393e-02,5.370408408523864863e-02,5.453989750931538294e-05,4.110219755389033633e-11,5.286159727207807857e-02,1.579413245398173066e-05,4.766458231112908448e-06,4.848312708241436112e-07,2.756033739179482300e-02,3.308787502389848232e-11,3.286031975542247699e-03,1.982989163009992193e-05,8.675373621547097846e-07,1.867316224866277016e-03,1.472186585851619216e-08,8.821729015954222044e-04,2.394673273260783289e-06,3.445460190445370774e-02,8.025503048952230984e-11,3.882249885020832791e-11,2.010068844595495376e-03,1.984974025783978982e-04,3.613964552528104758e-13,9.317117817799609401e-13,7.499135529630973282e-03,2.267811675658862412e-03,3.000000000000000000e+00,3.000000000000000000e+00
1.144518537911764496e-06,7.713221680244539656e-03,1.637440288274558467e-02,6.175312489696794388e-02,6.183170695157621610e-05,1.563744741379684798e-03,2.803750247663757897e-02,2.821673491286140131e-02,4.451432354499295762e-04,7.346535550160173452e-04,3.095038016677049107e-03,6.759275913001748341e-03,4.212342420119094891e-03,1.572309743124742851e-02,2.914959812956458354e-02,4.639071536349229780e-02,6.850686480525971976e-10,5.978124879004908382e-03,1.101037115127543979e-02,3.319132810613608601e-03,6.215124009929161482e-03,2.360653576776047466e-02,2.490874093054178812e-02,6.736750161316988963e-03,8.966421537860362612e-03,1.782801722898322630e-02,9.298604256170637031e-03,4.057796663916597713e-02,5.084688828129742960e-02,8.447876160070462090e-03,1.454524930775242478e-04,1.931728898867709696e-02,5.463408769613422450e-02,2.527686548210643022e-03,2.207850928516744485e-02,6.765449004025977237e-03,7.997363497620165948e-03,1.296333390252420344e-02,1.181944405865342600e-02,3.423714794798850963e-02,9.342020851188458075e-05,2.371162083939836601e-02,1.817838827097177992e-02,2.401238438648101853e-02,1.860182878467607492e-02,2.389502177897907115e-02,3.933230827437884242e-02,2.867053577763285289e-04,1.151009986243274434e-02,6.078144680024210288e-04,2.445283443948692223e-02,1.089125005427068159e-02,1.169104298302958353e-02,6.050189476063160335e-03,2.375886115992641937e-03,5.311318797611176701e-02,2.046840979729467810e-02,1.675798131058063231e-02,2.241785476441742874e-03,5.870370419933737711e-03,7.165689053289999192e-05,1.314382846001959163e-02,1.506987831130803673e-02,1.711421625529255947e-02,3.000000000000000000e+00,4.000000000000000000e+00
4.512203985219805183e-06,1.019604801812677334e-04,1.600748814443957516e-02,6.840273671900416741e-02,3.960831696812905524e-05,7.211019101207137441e-04,1.608233554021747808e-02,2.520612150433566498e-02,3.748808909435885725e-06,6.669052871537234708e-03,1.010862738059379283e-02,1.961318656267182613e-03,3.370950033853082478e-02,1.646076442292762274e-02,7.591322855444374018e-02,1.347019639163670734e-01,7.568590256881955200e-04,2.238034286937461148e-02,1.451108189281995545e-02,1.456058017677267294e-02,6.147119923149161648e-03,1.310281307964493262e-02,1.865482253755398889e-02,4.782911761681313961e-02,5.735837779293766377e-03,2.483108749632462805e-03,5.979340429974143618e-03,8.721666110882227325e-04,2.422610435130044884e-02,2.190397796869984759e-02,3.964687621768024379e-04,1.305859627481192539e-02,7.220486967552339208e-02,4.102895729769000070e-03,1.463394455818505663e-02,1.068864682738483035e-02,4.120360022316117021e-05,6.821081641631920878e-02,1.210706488642033021e-02,1.540149494170442099e-02,3.205240713182466509e-10,2.611619522948933209e-02,2.452213855298608983e-02,1.029199331186812089e-02,1.459952005322916841e-03,5.907717531698798534e-03,3.280760503480170068e-03,3.018769407771436548e-04,2.083774902612226378e-04,9.457994702358026723e-03,6.359908104702588891e-06,3.605384969169040527e-02,7.375930975547368741e-03,4.907659170589205068e-03,6.493602012373991816e-03,2.014405643006186158e-02,7.920631363291394389e-03,5.051691655696903538e-03,3.734129665730043018e-04,9.113382121147646720e-12,3.960127633131387908e-07,5.112640998547603871e-03,8.929417758625641729e-03,5.102432949823548992e-12,3.000000000000000000e+00,5.000000000000000000e+00
1.380973257543846068e-02,5.405753243462547292e-02,2.419379291787360914e-02,1.249389548722627460e-02,6.036994954019205169e-04,2.605140868385854690e-04,2.447681358196917428e-02,3.270859829222651227e-02,7.802881433926566780e-03,1.095331916851070841e-02,1.083503832820776684e-07,3.234974265080587524e-04,1.962565434072899295e-02,2.882610764783408858e-02,1.904398121630433011e-02,1.196921295314666844e-01,1.916313273005795098e-02,3.360152003603458087e-02,1.982527716646598215e-02,9.336965281015361176e-03,1.468793217736684940e-02,1.291579876970051430e-02,5.397822698716378542e-02,2.944549886611504477e-02,3.066639793466870156e-02,1.050426003842280624e-02,1.173342486537695163e-02,5.009610486038355674e-03,2.185580205562771480e-02,1.169049078464188748e-02,1.140829448476144131e-03,1.483630033252109504e-03,5.058759880898222767e-03,6.145104355164830029e-03,5.538817371961836464e-04,1.299996053460786803e-02,1.839005740405763242e-02,4.144258010184646152e-02,1.189410907041777397e-02,2.290502391685841216e-02,3.462339759180336991e-05,2.339233534868363773e-02,1.407187472901239066e-03,4.730232133217927154e-03,1.932545470132633484e-03,2.365413630362647734e-03,1.445185327660301888e-02,8.060655013737790702e-05,1.215036282394700573e-02,3.553233810743980890e-03,4.099111458889984072e-03,3.367948248457441202e-02,5.848314606547739408e-03,4.553807988322534049e-03,2.066823901644164517e-04,4.645851677696966747e-02,1.499987076368678764e-02,2.037497739396337479e-02,3.436128499336405229e-06,1.425660768632571688e-03,3.258663261960642599e-03,3.703998170107901736e-03,1.832742976221206008e-02,3.661121482412463529e-03,3.000000000000000000e+00,6.000000000000000000e+00
3.262436799522293239e-08,1.847042770995212068e-32,3.045858324758220670e-04,3.072209832415042502e-02,4.427565330702145849e-04,3.939272600094936287e-23,5.763023767018244300e-06,1.461429830993712757e-02,6.935697067110092927e-05,4.643170760668401326e-26,4.100482078745570993e-50,1.248024767599647950e-01,6.225373604002328032e-02,4.647054186160521299e-53,3.514733691619756601e-85,1.141807647642302005e-02,7.823154986195522296e-04,5.633098128751541644e-02,2.531963354902711655e-02,9.025633384905832821e-03,1.052690322063798423e-01,1.090822934179850202e-03,1.384998663412508567e-02,1.367494970143691367e-24,1.628758797138562473e-12,1.853194610707566031e-14,1.452424969515756566e-06,5.441280356002739684e-05,2.868251169342145648e-02,2.265567349230896201e-09,1.177026393871444532e-01,3.610090052769852204e-02,7.449966367153472435e-02,3.191266183024640429e-39,6.189250882854045148e-10,1.744218918552626132e-02,1.369275764355077229e-16,4.332545499746167040e-49,9.228121534854034585e-30,1.675240587162030170e-02,3.207076555699731740e-02,1.438156294936314243e-02,2.603084901442847555e-50,4.479054914111684148e-35,6.188347326750722691e-04,6.103841460607268080e-03,9.186146591803480421e-03,1.422294650209717654e-02,7.063289045167950487e-70,1.400983776263260011e-03,9.877251601604168829e-13,3.799222399328827660e-02,8.304796158169879107e-20,3.228238461728447052e-18,6.067135889342139946e-05,5.531826467438718215e-44,2.777892504124528095e-02,1.035399630868349326e-11,4.987660071007719983e-04,3.025757031063956615e-56,2.328451654048150840e-02,3.849218890543395361e-02,1.716284886104179480e-02,2.920701287014794423e-02,3.000000000000000000e+00,7.000000000000000000e+00
2.433050558851378511e-02,1.305179199494757233e-02,8.341767160404673378e-07,1.862328014506323560e-03,8.010135923576080564e-05,2.862707100355248342e-03,2.186051169293591352e-03,5.249218396482869392e-02,5.660945859665331668e-04,6.582301496255597850e-02,1.190600807082426923e-02,1.660918868814408652e-04,3.742510859610400503e-02,2.963676829723893222e-02,2.120975372305509629e-02,2.648812457022165640e-02,1.298781037511044685e-02,1.851724266269094352e-02,3.538062491822110273e-02,4.458837242357165776e-05,1.102879966651719272e-02,6.997376488355131104e-03,5.379422869176170297e-02,2.111274203242179473e-02,3.914171279640075995e-03,4.312617164852836410e-07,3.860039753530827150e-03,3.752469149958669644e-03,9.961186797902385134e-03,1.493920380769805413e-02,7.279228060954884153e-04,1.996379618600465158e-02,2.386196775049485852e-02,6.865795316672560628e-03,4.866889817724233814e-04,7.227761255930303073e-03,9.602932972796903582e-03,1.638795132946310740e-02,4.603589966407721513e-07,3.907716520281052930e-02,6.666334870114195806e-05,7.827150124929185826e-02,1.522239693569020329e-02,4.366024612275568576e-05,2.163212407857022321e-03,1.645070549054852838e-02,2.511318656315549361e-02,4.828643403549655148e-03,1.975196201100605856e-02,5.345337278555436361e-02,7.143677691893468053e-03,4.065297891300807126e-02,1.724940740506509954e-03,9.113948668978378090e-03,9.065843344854511779e-03,9.351356953238932138e-04,2.659416389742731354e-02,9.758266819561739469e-03,2.616571914310209836e-03,1.303670284875792923e-02,8.042876970346245213e-03,2.994667894738159766e-02,1.395227792098228253e-02,1.469805704959845517e-03,3.000000000000000000e+00,8.000000000000000000e+00
